Time,Latitude,Longitude,Elevation,HR
09:52:29,41.416445,14.657433,514.2,135
09:52:30,41.416506,14.657425,514.4,135
09:52:31,41.416563,14.657416,514.5,135
09:52:32,41.416621,14.657411,514.7,136
09:52:33,41.416677,14.657405,514.8,136
09:52:34,41.416737,14.657396,515.0,136
09:52:35,41.416795,14.657386,515.2,136
09:52:36,41.416848,14.657374,515.5,137
09:52:37,41.416896,14.657361,515.7,137
09:52:38,41.416945,14.657352,516.0,137
09:52:39,41.416992,14.657341,516.2,139
09:52:40,41.417039,14.657335,516.5,139
09:52:41,41.417082,14.65733,516.7,140
09:52:42,41.417128,14.657322,517.0,140
09:52:43,41.41717,14.657311,517.2,141
09:52:44,41.417213,14.6573,517.4,141
09:52:45,41.417255,14.657289,517.7,142
09:52:46,41.417295,14.65728,517.9,142
09:52:47,41.417332,14.657271,518.1,144
09:52:48,41.417372,14.657265,518.3,144
09:52:49,41.417416,14.657252,518.6,146
09:52:50,41.417458,14.65724,518.8,146
09:52:51,41.417499,14.657223,519.0,148
09:52:52,41.417538,14.657208,519.2,148
09:52:53,41.417579,14.657203,519.4,149
09:52:54,41.417618,14.657193,519.6,151
09:52:55,41.417659,14.657183,519.7,151
09:52:56,41.417704,14.657176,519.9,153
09:52:57,41.417746,14.657167,520.0,153
09:52:58,41.41779,14.657159,520.1,156
09:52:59,41.417835,14.657155,520.2,156
09:53:00,41.417884,14.657153,520.3,156
09:53:01,41.41793,14.65715,520.5,156
09:53:02,41.417977,14.657151,520.5,158
09:53:03,41.418019,14.657156,520.6,158
09:53:04,41.418059,14.657163,520.7,159
09:53:05,41.418099,14.657167,520.7,159
09:53:06,41.41814,14.657177,520.8,160
09:53:07,41.418181,14.657191,520.8,160
09:53:08,41.418223,14.657203,520.9,160
09:53:09,41.418265,14.657208,521.0,161
09:53:10,41.418309,14.657215,521.0,161
09:53:11,41.418353,14.657225,521.1,161
09:53:12,41.418398,14.657236,521.1,161
09:53:13,41.418443,14.657243,521.1,162
09:53:14,41.418487,14.657253,521.2,162
09:53:15,41.418533,14.657263,521.2,162
09:53:16,41.418577,14.65727,521.2,162
09:53:17,41.418626,14.657278,521.2,162
09:53:18,41.418675,14.65729,521.2,162
09:53:19,41.418726,14.657302,521.2,162
